City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,midvagur,62.0511,-7.1939,10.46,87,100,2.57,FO,1693950133
365,sergeyevka,53.88,67.4158,9.75,70,97,3.22,KZ,1693950133
366,kencong,-8.2833,113.3667,21.04,93,13,0.72,ID,1693950133
367,kabare,-2.4683,28.8242,17.61,86,67,1.18,CD,1693950133
368,novozavidovskiy,56.55,36.4333,12.75,81,100,3.22,RU,1693950134
369,aykhal,66.0,111.5,-3.49,97,51,3.81,RU,1693950134
370,khandyga,62.6667,135.6,8.65,74,100,1.56,RU,1693950134
371,iskateley,67.6803,53.1512,13.17,85,100,6.11,RU,1693950134
372,santiago de cuba,20.0247,-75.8219,30.06,74,40,1.54,CU,1693950134
373,pyt-yakh,60.7499,72.8582,7.59,76,100,2.97,RU,1693950134
374,port moresby,-9.4431,147.1797,24.68,94,100,2.57,PG,1693949924
375,faya-largeau,17.9257,19.1043,37.31,21,60,8.51,TD,1693950135
376,crane,31.3974,-102.3501,40.22,13,0,1.62,US,1693950135
377,jiehu,35.5428,118.455,19.36,94,2,2.24,CN,1693950135
378,pico truncado,-46.7949,-67.9573,3.8,73,45,8.91,AR,1693950135
379,galesong,-5.3166,119.3661,22.01,69,6,3.01,ID,1693950135
380,al ghayzah,16.2079,52.176,26.15,84,9,0.98,YE,1693950135
381,vadso,70.0744,29.7487,7.49,76,20,6.69,NO,1693950135
382,tocopilla,-22.092,-70.1979,19.34,69,16,3.15,CL,1693950135
383,tara,56.8944,74.371,9.04,99,100,3.23,RU,1693950136
384,coos bay,43.3665,-124.2179,24.62,59,0,8.23,US,1693950136
385,port augusta,-32.5,137.7667,11.73,58,0,2.96,AU,1693950136
386,fort mcmurray,56.7268,-111.381,18.77,27,0,4.63,CA,1693950010
387,omdurman,15.6445,32.4777,29.47,50,82,5.05,SD,1693950136
388,punta arenas,-53.15,-70.9167,2.66,68,66,4.56,CL,1693949940
389,coahuayana de hidalgo,18.7,-103.6583,31.35,68,98,2.9,MX,1693950136
390,astorga,-23.2325,-51.6656,23.13,56,59,2.49,BR,1693950136
391,selfoss,63.9331,-20.9971,11.14,97,100,5.39,IS,1693950136
392,tazacorte,28.629,-17.9293,23.54,89,0,2.57,ES,1693950137
393,motilla del palancar,39.5709,-1.9068,20.34,78,79,1.79,ES,1693950137
394,colonia,50.9333,6.95,23.79,66,0,2.06,DE,1693950137
395,pekan,3.4836,103.3996,24.06,93,99,1.53,MY,1693950137
396,manghit,42.1156,60.0597,17.99,39,42,3.98,UZ,1693950137
397,sinop,41.7711,34.8709,18.27,93,80,0.16,TR,1693950137
398,mil'kovo,55.6078,37.7956,16.22,65,100,3.37,RU,1693950137
399,arawa,-6.2132,155.5367,27.19,89,100,2.3,PG,1693950137
400,tchintabaraden,15.8969,5.7985,32.42,42,1,5.09,NE,1693950138
401,nikolayevsk-on-amure,53.1406,140.73,10.49,99,100,1.44,RU,1693950138
402,greenville,35.6127,-77.3663,34.51,55,0,1.54,US,1693949874
403,al khums,32.6486,14.2619,24.96,60,0,5.71,LY,1693950138
404,san andres,12.5847,-81.7006,31.01,74,75,3.09,CO,1693950138
405,gadzhiyevo,69.2551,33.3362,7.78,81,95,2.7,RU,1693950138
406,northam,51.0333,-4.2167,20.9,78,19,2.01,GB,1693950138
407,santa ana de yacuma,-13.75,-65.4333,32.97,52,75,4.12,BO,1693950138
408,rudbar,30.15,62.6,25.83,18,0,3.88,AF,1693950138
409,la ronge,55.1001,-105.2842,17.12,31,40,2.57,CA,1693950138
410,lamu,-2.2717,40.902,25.12,75,78,6.18,KE,1693950139
411,cockburn town,21.4612,-71.1419,29.51,70,36,0.41,TC,1693950139
412,champerico,14.3,-91.9167,33.3,64,17,2.75,GT,1693950139
413,san clemente del tuyu,-36.3569,-56.7235,7.77,68,57,4.77,AR,1693950139
414,cidreira,-30.1811,-50.2056,13.53,72,79,3.71,BR,1693950139
415,fasa,28.9383,53.6482,23.58,19,0,2.06,IR,1693950139
416,bugana,7.9992,7.5836,23.24,95,88,1.57,NG,1693950139
417,dawson creek,55.7666,-120.2362,14.8,44,75,5.14,CA,1693950140
418,praia da vitoria,38.7333,-27.0667,21.53,83,75,11.54,PT,1693950140
419,gaiman,-43.2897,-65.4929,10.67,55,80,8.75,AR,1693950140
420,anadyr,64.75,177.4833,4.28,93,75,8.0,RU,1693950140
421,muynoq,43.7683,59.0214,18.42,69,31,3.96,UZ,1693950140
422,waynesville,35.4887,-82.9887,30.6,70,98,0.45,US,1693950140
423,eirunepe,-6.6603,-69.8736,32.25,45,88,1.13,BR,1693949904
424,urengoy,65.9667,78.3667,6.73,77,40,1.34,RU,1693950140
425,chibougamau,49.9168,-74.3659,30.79,48,0,4.63,CA,1693950141
426,gaspe,48.8334,-64.4819,26.12,57,0,1.54,CA,1693950141
427,amalapuram,16.5833,82.0167,24.45,97,100,2.88,IN,1693950141
428,shizunai-furukawacho,42.3339,142.3669,22.0,90,100,2.11,JP,1693950141
429,new norfolk,-42.7826,147.0587,11.07,71,96,2.2,AU,1693950141
430,binbrook,43.121,-79.804,33.27,65,20,5.66,CA,1693950141
431,bom jesus,-9.0744,-44.3586,29.71,26,21,2.68,BR,1693950142
432,cabedelo,-6.9811,-34.8339,26.37,80,7,6.82,BR,1693950142
433,peterhead,57.5058,-1.7981,14.69,94,22,4.29,GB,1693950143
434,letlhakane,-21.4167,25.5833,20.43,20,0,3.62,BW,1693950143
435,kuqa,41.7278,82.9364,21.31,18,4,3.07,CN,1693950143
436,manoharpur,27.3,75.95,27.3,66,40,1.64,IN,1693949917
437,ghat,24.9647,10.1728,34.51,15,0,2.3,LY,1693950143
438,kristiansund,63.1115,7.732,11.36,76,40,3.09,NO,1693950143
439,puerto leguizamo,-0.1934,-74.7819,26.43,82,84,1.14,CO,1693950143
440,cobija,-11.0267,-68.7692,30.1,74,100,2.57,BO,1693950143
441,nea alikarnassos,35.3333,25.1667,24.71,71,40,3.09,GR,1693950143
442,shitanjing,39.2342,106.3439,19.52,56,9,7.09,CN,1693950144
443,mount gambier,-37.8333,140.7667,7.31,74,59,4.72,AU,1693950144
444,xining,36.6167,101.7667,14.4,83,52,0.88,CN,1693950144
445,igarka,67.4667,86.5833,3.65,82,0,2.23,RU,1693950144
446,chelno-vershiny,54.4333,51.1,13.52,87,35,1.46,RU,1693950144
447,murun-kuren,49.6342,100.1625,13.29,93,90,2.34,MN,1693950144
448,prado,-17.3411,-39.2208,23.53,86,95,4.71,BR,1693950144
449,malone,44.8487,-74.2949,31.97,77,0,1.37,US,1693950145
450,san juan de la rambla,28.3928,-16.6502,23.55,86,77,2.07,ES,1693950145
451,fort st. john,56.2499,-120.8529,14.94,47,75,4.63,CA,1693949926
452,la paz,-16.5,-68.15,12.99,35,75,6.69,BO,1693950145
453,lerwick,60.1545,-1.1494,11.0,78,1,3.48,GB,1693950145
454,revadanda,18.5503,72.9278,25.79,85,94,2.06,IN,1693950145
455,el rosario,24.2556,-107.1828,32.8,62,59,4.11,MX,1693950145
456,rabo de peixe,37.8,-25.5833,21.73,83,40,10.8,PT,1693950145
457,visby,57.6409,18.296,17.12,88,0,2.06,SE,1693950145
458,kenora,49.8167,-94.4337,15.54,88,100,6.17,CA,1693950146
459,touros,-5.1989,-35.4608,25.07,79,24,7.28,BR,1693950146
460,contai,21.7786,87.7536,27.0,90,100,2.9,IN,1693950146
461,takoradi,4.8845,-1.7554,24.38,89,92,3.51,GH,1693950146
462,san jose del cabo,23.0589,-109.6977,37.1,45,0,7.2,MX,1693950146
463,burela de cabo,43.65,-7.4,20.65,75,99,1.51,ES,1693950146
464,carbonear,47.7332,-53.2148,19.3,96,99,2.35,CA,1693950146
465,geraldton,-28.7667,114.6,16.23,88,75,5.66,AU,1693950146
466,dergachi,51.2328,48.7659,19.96,38,100,1.12,RU,1693950146
467,nasiriyah,31.0521,46.261,37.11,9,0,4.83,IQ,1693950147
468,tolanaro,-25.0319,46.9987,22.04,78,0,8.23,MG,1693950147
469,la'ie,21.6477,-157.9253,31.7,67,99,1.34,US,1693950147
470,sao felix do xingu,-6.6447,-51.995,29.77,28,36,1.31,BR,1693950147
471,pangobilian,8.8011,117.8594,26.96,85,87,1.65,PH,1693950147
472,koryazhma,61.3143,47.1691,15.51,75,100,3.4,RU,1693950147
473,lumphat,13.4878,106.9816,23.59,100,100,0.98,KH,1693950148
474,pangai,-19.8,-174.35,22.96,71,11,6.11,TO,1693950148
475,gualeguay,-33.1416,-59.3097,10.22,66,9,3.82,AR,1693950148
476,nuuk,64.1835,-51.7216,6.34,93,100,9.77,GL,1693950148
477,ciudad lazaro cardenas,17.9583,-102.2,29.95,67,100,4.3,MX,1693950148
478,dellys,36.9172,3.9131,23.72,86,37,4.46,DZ,1693950148
479,ust'-ilimsk,58.0006,102.6619,9.73,76,99,0.82,RU,1693950148
480,lorengau,-2.0226,147.2712,27.94,80,45,4.46,PG,1693950148
481,ocean shores,46.9737,-124.1563,19.97,76,0,6.69,US,1693949976
482,pontianak,-0.0333,109.3333,25.99,94,75,2.06,ID,1693950069
483,ciudad acuna,29.3232,-100.9522,39.67,36,0,7.2,MX,1693950149
484,mayna,54.1135,47.6231,11.77,80,92,1.73,RU,1693950149
485,al bardiyah,31.7561,25.0865,26.26,61,59,6.04,LY,1693950149
486,beipiao,41.7919,120.7792,18.56,75,0,0.93,CN,1693950149
487,palamos,41.8484,3.1291,24.45,45,1,0.6,ES,1693950149
488,funafuti,-8.5243,179.1942,27.0,94,75,8.23,TV,1693950149
489,igrim,63.1906,64.4162,7.24,67,2,1.49,RU,1693950149
490,wilson,36.1501,-86.2833,31.17,71,0,0.0,US,1693950150
491,vilyuysk,63.7553,121.6247,2.16,96,100,4.31,RU,1693950150
492,zouerate,22.7187,-12.4521,35.08,31,42,1.77,MR,1693950150
493,langcangan,8.4794,123.7558,23.61,89,100,1.33,PH,1693950150
494,houghton,47.1219,-88.569,31.71,68,0,3.6,US,1693950150
495,loango,-4.6719,11.8312,22.81,88,40,1.03,CG,1693950150
496,taltal,-25.4,-70.4833,18.7,64,26,2.89,CL,1693950150
497,ambon,-3.6954,128.1814,26.6,95,40,2.57,ID,1693950150
498,aboisso,5.4678,-3.2071,23.8,92,100,1.74,CI,1693950150
499,lampazos de naranjo,27.0167,-100.5167,40.5,21,0,7.57,MX,1693950151
500,san-pedro,4.7485,-6.6363,23.98,91,91,2.54,CI,1693950151
501,wanning,18.8003,110.3967,26.96,91,94,3.26,CN,1693950151
502,kirundo,-2.5833,30.1667,20.26,62,81,0.78,BI,1693950151
503,sola,-13.8833,167.55,28.37,79,75,3.09,VU,1693950151
504,saint-denis,48.9167,2.3333,26.34,58,0,2.06,FR,1693950151
505,trunovskoye,45.4878,42.1358,22.72,78,100,2.58,RU,1693950151
506,opuwo,-18.0607,13.84,19.01,26,1,1.46,NA,1693950151
507,ukhta,63.5671,53.6835,12.06,97,96,2.49,RU,1693950151
508,baynjiwayn,35.6183,45.9541,23.69,19,0,2.07,IQ,1693950152
509,progreso,21.2833,-89.6667,35.62,69,37,7.25,MX,1693950152
510,lashio,22.9333,97.75,19.57,99,63,0.64,MM,1693950152
511,kyzyl-suu,42.3414,78.0056,10.5,54,0,2.36,KG,1693950152
512,abepura,-2.6333,140.5833,25.45,83,20,1.03,ID,1693950152
513,ixtapa,20.7,-105.2,31.57,66,75,1.88,MX,1693950152
514,guayaramerin,-10.8368,-65.3614,33.84,31,88,1.05,BO,1693950152
515,camayenne,9.535,-13.6878,25.05,94,100,3.09,GN,1693950152
516,lieksa,63.3167,30.0167,9.47,85,75,6.01,FI,1693950153
517,smithers,54.7804,-127.1743,14.18,58,75,1.54,CA,1693950153
518,al qitena,14.8648,32.3668,28.11,58,78,3.32,SD,1693950153
519,krasnovishersk,60.4078,57.082,9.5,86,53,1.82,RU,1693950153
520,arkadelphia,34.1209,-93.0538,35.1,66,0,4.12,US,1693950153
521,tonsberg,59.2675,10.4076,17.45,64,0,3.09,NO,1693950153
522,ciudad bolivar,8.1222,-63.5497,33.02,47,58,0.94,VE,1693950066
523,kavieng,-2.5744,150.7967,27.4,82,27,4.08,PG,1693950153
524,chos malal,-37.3781,-70.2709,8.93,78,100,2.23,AR,1693950153
525,masterton,-40.9597,175.6575,12.71,81,85,2.75,NZ,1693950154
526,tambopata,-12.7333,-69.1833,33.94,52,20,1.03,PE,1693950154
527,san juan de miraflores,-12.1629,-76.9635,20.29,81,56,3.76,PE,1693950154
528,paso de los toros,-32.8167,-56.5167,9.7,63,18,3.98,UY,1693950154
529,itoman,26.1247,127.6694,28.43,81,20,4.63,JP,1693950154
530,viqueque,-8.8673,126.3658,20.88,88,74,0.21,TL,1693950154
531,talipparamba,12.05,75.35,23.64,96,100,0.55,IN,1693950154
532,mungyeong,36.5946,128.1995,19.65,95,0,0.88,KR,1693950154
533,medicine hat,50.0501,-110.6683,23.25,42,75,5.66,CA,1693949998
534,itaituba,-4.2761,-55.9836,35.09,46,20,1.54,BR,1693950115
535,can,40.0333,27.0524,21.55,92,99,5.25,TR,1693950155
536,chaihe,44.7667,129.7,11.73,89,0,0.97,CN,1693950155
537,shevchenko,48.5,35.0,21.27,52,78,3.49,UA,1693950155
538,benjamin constant,-4.3831,-70.0311,34.07,62,20,2.06,BR,1693950155
539,changji,44.0167,87.3167,13.44,82,0,2.0,CN,1693950155
540,bakanas,44.8081,76.2772,17.75,44,0,2.73,KZ,1693950155
541,catarman,12.4989,124.6377,25.71,82,99,1.49,PH,1693950155
542,al khawr,25.7667,51.3167,31.85,61,0,1.83,QA,1693950155
543,nagqu,31.5,92.0,1.64,62,100,1.83,CN,1693950156
544,batouri,4.4333,14.3667,20.46,96,82,0.39,CM,1693950156
545,bulnes,-36.7423,-72.2985,10.42,96,100,7.01,CL,1693950156
546,dire,12.2833,-10.9667,23.81,95,68,0.99,ML,1693950156
547,argo,37.6333,22.7333,19.88,82,100,1.54,GR,1693950156
548,port-gentil,-0.7193,8.7815,23.98,88,40,4.12,GA,1693950156
549,nieuw amsterdam,5.8833,-55.0833,34.09,64,20,5.14,SR,1693950156
550,verkhnevilyuysk,63.4453,120.3167,1.89,92,100,3.24,RU,1693950156
551,bamboo flat,11.7,92.7167,27.05,83,75,5.14,IN,1693950156
552,iwon-up,40.3231,128.6553,20.59,80,1,2.58,KP,1693950157
553,xique xique,-10.8217,-42.7311,29.04,41,35,3.69,BR,1693950157
554,ak-suu,42.4995,78.527,9.45,47,2,1.77,KG,1693950157
555,mezhdurechensk,53.6942,88.0603,10.91,98,97,1.41,RU,1693950157
556,sumpong,8.1633,125.1183,20.43,94,100,0.35,PH,1693950157
557,deqen,29.9618,90.7188,7.13,64,16,1.98,CN,1693950157
558,changzhi,35.2089,111.7386,20.31,93,31,1.41,CN,1693950157
559,kone,-21.0595,164.8658,23.87,70,99,3.19,NC,1693950157
560,kramfors,62.9316,17.7765,10.88,76,2,3.6,SE,1693950157
561,dakhla,23.6848,-15.958,22.01,83,46,9.77,EH,1693950158
562,saldanha,-33.0117,17.9442,6.03,64,1,2.79,ZA,1693950158
563,gidole,5.65,37.3667,17.71,54,91,1.78,ET,1693950158
564,katsuren-haebaru,26.3369,127.8719,28.43,85,20,4.12,JP,1693950158
565,kongoussi,13.3258,-1.5347,28.58,58,15,2.03,BF,1693950158
566,mejit,10.2753,170.8646,28.47,69,7,5.59,MH,1693950158
567,anna regina,7.2644,-58.5077,28.02,76,7,5.18,GY,1693950158
568,polczyn-zdroj,53.7642,16.0957,16.27,73,0,3.71,PL,1693950158
569,churapcha,62.0025,132.4325,8.99,69,100,2.58,RU,1693950158
570,ballina,-28.8667,153.5667,18.77,70,44,5.21,AU,1693950159
571,villa gesell,-37.2639,-56.973,6.79,65,18,4.41,AR,1693950159
572,harnosand,62.6323,17.9379,11.0,70,3,8.74,SE,1693950159
573,cadale,2.7603,46.3222,25.28,89,37,10.08,SO,1693950159
574,nellore,14.4333,79.9667,26.26,75,100,3.13,IN,1693950159
575,nea kallikrateia,40.3167,23.0667,24.56,63,100,4.81,GR,1693950159
576,joao pessoa,-7.115,-34.8631,26.13,78,75,4.12,BR,1693950159
577,qarazhal,48.0078,70.7903,11.43,60,26,2.18,KZ,1693950159
578,saint-felicien,48.6501,-72.4491,27.38,69,20,2.06,CA,1693950159
579,galveston,29.3669,-94.9669,36.21,68,20,6.17,US,1693950159
